Cycle,Predator Population,Prey Population
1,6,8
2,6,10
3,6,10
4,7,9
5,8,8
6,8,9
7,8,10
8,8,11
9,8,11
10,8,11
11,8,13
12,8,15
13,8,15
14,8,15
15,9,15
16,9,14
17,9,14
18,9,14
19,9,15
20,10,16
21,10,16
22,11,16
23,11,16
24,11,16
25,12,15
26,12,12
27,13,12
28,13,11
29,13,11
30,13,11
31,13,11
32,13,12
33,13,12
34,13,11
35,12,12
36,12,12
37,12,12
38,12,12
39,12,13
40,12,13
41,12,13
42,12,12
43,12,13
44,12,13
45,12,12
46,12,12
47,12,12
48,12,12
49,12,13
50,12,13
51,13,13
52,13,13
53,13,15
54,13,16
55,13,16
56,13,15
57,13,15
58,13,14
59,13,13
60,12,13
61,12,13
62,11,13
63,11,13
64,11,13
65,11,13
66,10,12
67,10,12
68,9,12
69,9,14
70,9,14
71,9,16
72,9,16
73,9,16
74,9,16
75,8,16
76,8,16
77,9,15
78,9,15
79,9,15
80,9,16
81,9,17
82,9,17
83,9,17
84,9,18
85,9,19
86,9,18
87,9,17
88,9,17
89,9,18
90,10,17
91,10,17
92,10,15
93,10,15
94,10,15
95,10,16
96,10,16
97,10,17
98,11,17
99,11,16
100,11,17
101,11,16
102,11,17
103,11,16
104,11,17
105,11,17
106,11,17
107,12,15
108,12,15
109,12,17
110,12,16
111,12,16
112,12,13
113,12,15
114,12,15
115,13,14
116,14,12
117,14,12
118,14,11
119,14,11
120,14,10
121,14,10
122,14,10
123,14,10
124,14,9
125,14,9
126,14,9
127,14,9
128,14,9
129,14,10
130,15,10
131,15,11
132,16,9
133,16,8
134,16,10
135,16,9
136,16,9
137,16,8
138,16,8
139,17,7
140,16,7
141,17,6
142,16,5
143,16,5
144,16,5
145,16,5
146,16,5
147,15,5
148,15,5
149,15,4
150,15,4
151,15,4
152,15,5
153,15,5
154,15,5
155,15,5
156,15,5
157,15,5
158,14,5
159,14,5
160,14,4
161,14,4
162,14,4
163,14,4
164,13,4
165,12,4
166,12,3
167,11,3
168,11,3
169,11,3
170,11,3
171,11,3
172,11,2
173,11,2
174,10,2
175,10,2
176,9,2
177,9,2
178,9,2
179,9,2
180,9,2
181,9,2
182,9,2
183,9,2
184,8,2
185,8,2
186,8,2
187,8,2
188,8,2
189,8,2
190,8,2
191,8,2
192,8,2
193,8,2
194,8,2
195,7,2
196,7,2
197,6,2
198,6,2
199,6,2
200,6,2
201,6,2
202,5,2
203,5,2
204,5,1
205,5,1
206,5,1
207,5,1
208,4,1
209,3,1
210,3,1
211,3,1
212,2,1
213,2,1
214,2,1
215,2,1
216,2,1
217,2,1
218,2,1
219,2,1
220,2,1
221,2,1
222,2,1
223,2,1
224,2,1
225,2,1
226,2,1
227,1,1
228,0,1
229,6,8
